fill_number,first_run_number,last_run_number,duration,start_time,end_time,start_stable_beam,end_stable_beam,end_time,delivered_lumi,recorded_lumi,downtime,efficiency_lumi,peak_lumi,peak_pileup,fill_type_runtime,bunches_target,beta_star,energy,injection_scheme
8071,356450,356458,,2022-07-30 04:50:16,2022-07-30 07:42:30,,,2022-07-30 07:42:30,,,0,,,,PROTONS,,,,
8070,,,,2022-07-30 03:39:40,2022-07-30 04:50:16,,,2022-07-30 04:50:16,,,0,,,,PROTONS,,,,
8069,356448,356448,,2022-07-30 02:21:44,2022-07-30 03:39:40,,,2022-07-30 03:39:40,,,0,,,,PROTONS,,,,
8068,356438,356447,14462,2022-07-29 19:52:15,2022-07-30 02:21:44,2022-07-29 22:04:45,2022-07-30 02:05:47,2022-07-30 02:21:44,96.287340090667,92.496742428245,511,96.063,7.596499447,44.514517,PROTONS,1214,60.0,6799.8,25ns_1227b_1214_1054_1102_144bpi_14inj
8067,356424,356436,21212,2022-07-29 12:28:50,2022-07-29 19:52:15,2022-07-29 13:49:24,2022-07-29 19:42:56,2022-07-29 19:52:15,145.914152672443,129.109220358565,3484,88.483,7.435378711,43.570369,PROTONS,1214,60.0,6799.8,25ns_1227b_1214_1054_1102_144bpi_14inj
8066,,,,2022-07-29 12:04:54,2022-07-29 12:29:01,,,2022-07-29 12:29:01,,,0,,,,PROTONS,,,,
8065,,,,2022-07-29 11:04:33,2022-07-29 12:04:54,,,2022-07-29 12:04:54,,,0,,,,PROTONS,,,,
8064,356388,356423,,2022-07-29 07:36:40,2022-07-29 11:04:33,,,2022-07-29 11:04:33,,,0,,,,PROTONS,,,,
8063,356369,356386,44988,2022-07-28 17:02:53,2022-07-29 07:36:40,2022-07-28 19:03:39,2022-07-29 07:33:27,2022-07-29 07:36:40,222.367445865003,203.596661078397,2555,91.559,7.035830794,51.388185,PROTONS,974,60.0,6799.8,25ns_987b_974_878_917_144bpi_13inj
8062,356362,356371,891,2022-07-28 13:36:31,2022-07-28 17:02:53,2022-07-28 16:45:46,2022-07-28 17:00:37,2022-07-28 17:02:53,4.783404867617,3.725288412117,21,77.879,5.249282389,38.339622,PROTONS,974,60.0,6799.8,25ns_987b_974_878_917_144bpi_13inj
8061,356357,356361,,2022-07-28 12:31:32,2022-07-28 13:36:35,,,2022-07-28 13:36:35,,,0,,,,PROTONS,,,,
8060,356338,356356,,2022-07-28 09:23:35,2022-07-28 12:31:32,,,2022-07-28 12:31:32,,,0,,,,PROTONS,,,,
8059,356320,356336,18140,2022-07-27 23:08:47,2022-07-28 09:23:35,2022-07-28 00:59:00,2022-07-28 06:01:20,2022-07-28 09:23:35,78.615736071498,74.37737886845,2410,94.609,5.235758952,38.240849,PROTONS,974,60.0,6799.8,25ns_987b_974_876_912_96bpi_17inj
8058,356311,356318,4358,2022-07-27 18:47:17,2022-07-27 23:08:47,2022-07-27 21:39:06,2022-07-27 22:51:44,2022-07-27 23:08:47,11.87195199862,11.564387709479,26,97.409,3.288726172,31.917626,PROTONS,974,60.0,6799.8,25ns_987b_974_876_912_96bpi_17inj
8057,356300,356309,3090,2022-07-27 15:36:39,2022-07-27 18:47:17,2022-07-27 17:54:58,2022-07-27 18:46:28,2022-07-27 18:47:17,13.551183557277,12.581381229164,17,92.843,4.799419271,35.053919,PROTONS,974,60.0,6799.8,25ns_987b_974_876_912_96bpi_17inj
8056,356282,356293,,2022-07-27 12:58:40,2022-07-27 15:36:39,,,2022-07-27 15:36:39,,,0,,,,PROTONS,,,,
8055,356280,356280,,2022-07-27 12:25:44,2022-07-27 12:58:40,,,2022-07-27 12:58:40,,,0,,,,PROTONS,,,,
8054,356248,356279,,2022-07-27 00:01:46,2022-07-27 12:25:44,,,2022-07-27 12:25:44,,,0,,,,PROTONS,,,,
8053,356242,356247,,2022-07-26 22:00:20,2022-07-27 00:01:46,,,2022-07-27 00:01:46,,,0,,,,PROTONS,,,,
8052,356236,356241,,2022-07-26 19:55:14,2022-07-26 22:00:20,,,2022-07-26 22:00:20,,,0,,,,PROTONS,,,,
8051,356231,356235,,2022-07-26 16:14:54,2022-07-26 19:55:14,,,2022-07-26 19:55:14,,,0,,,,PROTONS,,,,
8050,356228,356228,,2022-07-26 15:39:25,2022-07-26 16:14:54,,,2022-07-26 16:14:54,,,0,,,,PROTONS,,,,
8049,356185,356225,,2022-07-26 00:47:01,2022-07-26 15:39:25,,,2022-07-26 15:39:25,,,0,,,,PROTONS,,,,
8048,356183,356183,,2022-07-25 22:03:47,2022-07-26 00:47:01,,,2022-07-26 00:47:01,,,0,,,,PROTONS,,,,
8047,356181,356182,,2022-07-25 20:10:32,2022-07-25 22:03:47,,,2022-07-25 22:03:47,,,0,,,,PROTONS,,,,
8046,356155,356180,7905,2022-07-25 16:00:51,2022-07-25 20:10:25,2022-07-25 17:43:49,2022-07-25 19:55:34,2022-07-25 20:10:25,41.464331202331,26.509058672453,3909,63.932,7.079822005,51.709487,PROTONS,974,60.0,6799.8,25ns_987b_974_878_917_144bpi_13inj
8045,356146,356153,,2022-07-25 13:46:34,2022-07-25 16:01:09,,,2022-07-25 16:01:09,,,0,,,,PROTONS,,,,
8044,356139,356143,,2022-07-25 11:39:10,2022-07-25 13:46:34,,,2022-07-25 13:46:34,,,0,,,,PROTONS,,,,
8043,356123,356138,1043,2022-07-25 09:04:59,2022-07-25 11:38:53,2022-07-25 11:05:34,2022-07-25 11:22:57,2022-07-25 11:38:53,5.083507620957,4.575974995099,217,90.016,4.829456543,35.273304,PROTONS,974,60.0,6799.8,25ns_987b_974_878_917_144bpi_13inj
8042,356105,356121,,2022-07-25 05:30:09,2022-07-25 09:05:16,,,2022-07-25 09:05:16,,,0,,,,PROTONS,,,,
8041,,,,2022-07-25 05:28:35,2022-07-25 05:30:09,,,2022-07-25 05:30:09,,,0,,,,PROTONS,,,,
8040,,,,2022-07-25 03:01:51,2022-07-25 05:28:35,,,2022-07-25 05:28:35,,,0,,,,PROTONS,,,,
8039,356103,356103,,2022-07-25 01:16:37,2022-07-25 03:01:51,,,2022-07-25 03:01:51,,,0,,,,PROTONS,,,,
8038,,,,2022-07-24 22:15:08,2022-07-25 01:16:37,,,2022-07-25 01:16:37,,,0,,,,PROTONS,,,,
8037,356090,356102,,2022-07-24 18:35:10,2022-07-24 22:15:08,,,2022-07-24 22:15:08,,,0,,,,PROTONS,,,,
8036,,,,2022-07-24 17:57:33,2022-07-24 18:35:10,,,2022-07-24 18:35:10,,,0,,,,PROTONS,,,,
8035,356084,356088,,2022-07-24 08:09:09,2022-07-24 17:57:33,,,2022-07-24 17:57:33,,,0,,,,PROTONS,,,,
8034,356082,356082,,2022-07-23 23:07:10,2022-07-24 08:09:09,,,2022-07-24 08:09:09,,,0,,,,PROTONS,,,,
8033,356057,356080,30175,2022-07-23 01:28:57,2022-07-23 23:07:04,2022-07-23 12:41:34,2022-07-23 21:04:29,2022-07-23 23:07:04,150.312853738731,132.158267530995,2284,87.922,5.480737337,40.030119,PROTONS,974,60.0,6799.92,25ns_987b_974_876_912_96bpi_17inj
8032,,,,2022-07-22 23:05:31,2022-07-23 01:29:14,,,2022-07-23 01:29:14,,,0,,,,PROTONS,,,,
8031,,,,2022-07-22 23:01:59,2022-07-22 23:05:31,,,2022-07-22 23:05:31,,,0,,,,PROTONS,,,,
8030,356034,356056,5364,2022-07-22 15:16:03,2022-07-22 23:01:41,2022-07-22 17:52:16,2022-07-22 19:21:40,2022-07-22 23:01:41,24.612299063473,16.436167492314,1485,66.78,5.50300612,40.192764,PROTONS,974,60.0,6799.8,25ns_987b_974_876_912_96bpi_17inj
8029,356013,356033,,2022-07-22 08:49:55,2022-07-22 15:16:17,,,2022-07-22 15:16:17,,,0,,,,PROTONS,,,,
8028,356009,356011,,2022-07-22 05:48:23,2022-07-22 08:49:55,,,2022-07-22 08:49:55,,,0,,,,PROTONS,,,,
8027,355984,356007,23392,2022-07-21 20:57:08,2022-07-22 05:48:11,2022-07-21 23:02:09,2022-07-22 05:32:01,2022-07-22 05:48:11,83.201478229782,66.053357516089,3176,79.39,4.651600098,56.086353,PROTONS,590,60.0,6799.8,25ns_603b_590_526_547_96bpi_13inj
8026,355981,355982,,2022-07-21 18:21:52,2022-07-21 20:57:30,,,2022-07-21 20:57:30,,,0,,,,PROTONS,,,,
8025,355980,355980,,2022-07-21 16:52:34,2022-07-21 18:21:52,,,2022-07-21 18:21:52,,,0,,,,PROTONS,,,,
8024,355946,355979,,2022-07-21 08:25:51,2022-07-21 16:52:34,,,2022-07-21 16:52:34,,,0,,,,PROTONS,,,,
8023,355936,355944,4709,2022-07-21 04:43:01,2022-07-21 08:25:45,2022-07-21 06:45:06,2022-07-21 08:03:35,2022-07-21 08:25:45,1.866388944641,1.754910088597,854,94.027,2.413014648,29.09476,PROTONS,590,60.0,6799.8,25ns_603b_590_524_542_48bpi_17inj
8022,355929,355935,9566,2022-07-20 23:42:11,2022-07-21 04:43:01,2022-07-21 01:54:44,2022-07-21 04:34:10,2022-07-21 04:43:01,3.608750488299,2.687386195788,418,74.469,2.722919873,32.831422,PROTONS,590,60.0,6799.8,25ns_603b_590_524_542_48bpi_17inj
8021,355924,355927,,2022-07-20 21:33:46,2022-07-20 23:42:24,,,2022-07-20 23:42:24,,,0,,,,PROTONS,,,,
8020,355914,355923,9608,2022-07-20 16:05:05,2022-07-20 21:33:46,2022-07-20 18:48:29,2022-07-20 21:28:37,2022-07-20 21:33:46,25.416292259735,23.664985440188,478,93.11,2.800228695,33.763568,PROTONS,590,60.0,6799.68,25ns_603b_590_524_542_48bpi_17inj
8019,355896,355913,6415,2022-07-20 11:41:49,2022-07-20 16:05:05,2022-07-20 14:17:14,2022-07-20 16:04:09,2022-07-20 16:05:05,17.193818449337,15.42267097942,459,89.699,2.828857373,34.108756,PROTONS,590,60.0,6799.8,25ns_603b_590_524_542_48bpi_17inj
8018,355873,355895,4407,2022-07-20 07:27:19,2022-07-20 11:41:49,2022-07-20 10:23:41,2022-07-20 11:37:08,2022-07-20 11:41:49,4.95081E-6,3.495052E-6,0,70.596,7.782E-6,8.17E-4,PROTONS,590,60.0,6799.68,25ns_603b_590_524_542_48bpi_17inj
8017,355867,355872,30137,2022-07-19 21:02:21,2022-07-20 07:27:19,2022-07-19 22:59:34,2022-07-20 07:21:51,2022-07-20 07:27:19,26.697473371525,23.998835049523,704,89.892,2.883946012,34.772984,PROTONS,590,60.0,6799.68,25ns_603b_590_524_542_48bpi_17inj
8016,355860,355866,8716,2022-07-19 15:13:30,2022-07-19 21:02:21,2022-07-19 18:07:59,2022-07-19 20:33:15,2022-07-19 21:02:21,20.69908541643,18.622258258536,800,89.967,2.689320361,32.426298,PROTONS,590,60.0,6799.68,25ns_603b_590_524_542_48bpi_17inj
8015,355856,355859,,2022-07-19 13:05:56,2022-07-19 15:13:30,,,2022-07-19 15:13:30,,,0,,,,PROTONS,,,,
8014,355854,355855,,2022-07-19 11:28:54,2022-07-19 13:05:56,,,2022-07-19 13:05:56,,,0,,,,PROTONS,,,,
8013,355832,355851,,2022-07-19 05:16:39,2022-07-19 11:28:54,,,2022-07-19 11:28:54,,,0,,,,PROTONS,,,,
8012,355825,355831,,2022-07-18 22:25:20,2022-07-19 05:16:39,,,2022-07-19 05:16:39,,,0,,,,PROTONS,,,,
8011,355819,355824,,2022-07-18 18:42:34,2022-07-18 22:25:20,,,2022-07-18 22:25:20,,,0,,,,PROTONS,,,,
8010,355796,355817,,2022-07-18 11:35:36,2022-07-18 18:42:34,,,2022-07-18 18:42:34,,,0,,,,PROTONS,,,,
8009,355795,355795,,2022-07-18 11:16:34,2022-07-18 11:35:36,,,2022-07-18 11:35:36,,,0,,,,PROTONS,,,,
8008,355772,355793,,2022-07-18 07:26:35,2022-07-18 11:16:34,,,2022-07-18 11:16:34,,,0,,,,PROTONS,,,,
8007,355767,355769,14915,2022-07-18 00:40:25,2022-07-18 07:26:33,2022-07-18 03:13:17,2022-07-18 07:21:52,2022-07-18 07:26:33,20.217398516261,19.119841075122,469,94.571,1.665663273,39.236215,PROTONS,302,60.0,6799.8,25ns_315b_302_237_240_48bpi_11inj
8006,355765,355766,,2022-07-17 21:46:37,2022-07-18 00:40:35,,,2022-07-18 00:40:35,,,0,,,,PROTONS,,,,
8005,,,,2022-07-17 20:29:35,2022-07-17 21:46:37,,,2022-07-17 21:46:37,,,0,,,,PROTONS,,,,
8004,,,,2022-07-17 17:35:14,2022-07-17 20:29:35,,,2022-07-17 20:29:35,,,0,,,,PROTONS,,,,
8003,355763,355763,,2022-07-17 16:29:03,2022-07-17 17:35:14,,,2022-07-17 17:35:14,,,0,,,,PROTONS,,,,
8002,,,,2022-07-17 15:26:07,2022-07-17 16:29:03,,,2022-07-17 16:29:03,,,0,,,,PROTONS,,,,
8001,,,,2022-07-17 14:14:32,2022-07-17 15:26:07,,,2022-07-17 15:26:07,,,0,,,,PROTONS,,,,
8000,,,,2022-07-17 12:29:32,2022-07-17 14:14:32,,,2022-07-17 14:14:32,,,0,,,,PROTONS,,,,
7999,355759,355762,,2022-07-17 03:53:31,2022-07-17 12:29:32,,,2022-07-17 12:29:32,,,0,,,,PROTONS,,,,
7998,,,,2022-07-17 02:23:33,2022-07-17 03:53:31,,,2022-07-17 03:53:31,,,0,,,,PROTONS,,,,
7997,355758,355758,,2022-07-17 01:42:26,2022-07-17 02:23:33,,,2022-07-17 02:23:33,,,0,,,,PROTONS,,,,
7996,355757,355757,,2022-07-17 00:42:36,2022-07-17 01:42:26,,,2022-07-17 01:42:26,,,0,,,,PROTONS,,,,
7995,355740,355756,,2022-07-16 12:58:45,2022-07-17 00:42:36,,,2022-07-17 00:42:36,,,0,,,,PROTONS,,,,
7994,355738,355739,,2022-07-16 12:41:02,2022-07-16 12:58:45,,,2022-07-16 12:58:45,,,0,,,,PROTONS,,,,
7993,,,,2022-07-16 12:30:32,2022-07-16 12:41:02,,,2022-07-16 12:41:02,,,0,,,,PROTONS,,,,
7992,355731,355734,,2022-07-16 11:57:45,2022-07-16 12:30:32,,,2022-07-16 12:30:32,,,0,,,,PROTONS,,,,
7991,,,,2022-07-16 11:18:22,2022-07-16 11:57:45,,,2022-07-16 11:57:45,,,0,,,,PROTONS,,,,
7990,,,,2022-07-16 10:27:36,2022-07-16 11:18:22,,,2022-07-16 11:18:22,,,0,,,,PROTONS,,,,
7989,,,,2022-07-16 09:25:26,2022-07-16 10:27:36,,,2022-07-16 10:27:36,,,0,,,,PROTONS,,,,
7988,355729,355730,,2022-07-16 07:27:18,2022-07-16 09:25:26,,,2022-07-16 09:25:26,,,0,,,,PROTONS,,,,
7987,,,,2022-07-16 06:16:34,2022-07-16 07:27:18,,,2022-07-16 07:27:18,,,0,,,,PROTONS,,,,
7986,,,,2022-07-16 05:02:21,2022-07-16 06:16:34,,,2022-07-16 06:16:34,,,0,,,,PROTONS,,,,
7985,,,,2022-07-16 03:59:02,2022-07-16 05:02:21,,,2022-07-16 05:02:21,,,0,,,,PROTONS,,,,
7984,,,,2022-07-16 02:15:39,2022-07-16 03:59:02,,,2022-07-16 03:59:02,,,0,,,,PROTONS,,,,
7983,,,,2022-07-15 21:46:03,2022-07-16 02:15:39,,,2022-07-16 02:15:39,,,0,,,,PROTONS,,,,
7982,,,,2022-07-15 21:41:23,2022-07-15 21:46:03,,,2022-07-15 21:46:03,,,0,,,,PROTONS,,,,
7981,355728,355728,,2022-07-15 20:08:46,2022-07-15 21:41:23,,,2022-07-15 21:41:23,,,0,,,,PROTONS,,,,
7980,,,,2022-07-15 20:03:41,2022-07-15 20:08:46,,,2022-07-15 20:08:46,,,0,,,,PROTONS,,,,
7979,355681,355727,,2022-07-15 04:10:06,2022-07-15 20:03:41,,,2022-07-15 20:03:41,,,0,,,,PROTONS,,,,
7978,355678,355680,40368,2022-07-14 15:38:25,2022-07-15 04:09:55,2022-07-14 16:56:33,2022-07-15 04:09:21,2022-07-15 04:09:55,50.245951747588,48.544120230388,1028,96.613,1.386086304,32.650526,PROTONS,302,60.0,6799.8,25ns_315b_302_237_240_48bpi_11inj
7977,355673,355677,,2022-07-14 13:20:07,2022-07-14 15:38:25,,,2022-07-14 15:38:25,,,0,,,,PROTONS,,,,
7976,355662,355672,,2022-07-14 10:12:15,2022-07-14 13:20:07,,,2022-07-14 13:20:07,,,0,,,,PROTONS,,,,
7975,355661,355661,,2022-07-14 09:49:20,2022-07-14 10:12:15,,,2022-07-14 10:12:15,,,0,,,,PROTONS,,,,
7974,355640,355660,,2022-07-14 03:34:30,2022-07-14 09:49:20,,,2022-07-14 09:49:20,,,0,,,,PROTONS,,,,
7973,355639,355639,,2022-07-14 02:09:09,2022-07-14 03:34:30,,,2022-07-14 03:34:30,,,0,,,,PROTONS,,,,
7972,,,,2022-07-14 01:06:41,2022-07-14 02:09:09,,,2022-07-14 02:09:09,,,0,,,,PROTONS,,,,
7971,355632,355638,,2022-07-13 23:47:12,2022-07-14 01:06:41,,,2022-07-14 01:06:41,,,0,,,,PROTONS,,,,
7970,355620,355631,,2022-07-13 13:52:06,2022-07-13 23:47:12,,,2022-07-13 23:47:12,,,0,,,,PROTONS,,,,
7969,355557,355618,13897,2022-07-12 22:47:12,2022-07-13 13:51:47,2022-07-13 00:37:45,2022-07-13 04:29:22,2022-07-13 13:51:47,26.357835661012,22.159093827284,2448,84.07,1.970284928,42.995033,PROTONS,99,60.0,6799.8,25ns_339b_326_206_266_12bpi_31inj
7968,355551,355556,,2022-07-12 18:10:10,2022-07-12 22:47:19,,,2022-07-12 22:47:19,,,0,,,,PROTONS,,,,
7967,355450,355549,24593,2022-07-11 22:57:19,2022-07-12 18:10:10,2022-07-12 01:33:29,2022-07-12 08:23:22,2022-07-12 18:10:10,4.365273547433,4.04349203885,4055,92.629,0.30144314,33.506748,PROTONS,68,60.0,6799.8,525ns_72b_64_48_16_8bpi_9inj_800ns_bs525ns
7966,355430,355449,19119,2022-07-11 15:07:25,2022-07-11 22:57:19,2022-07-11 17:18:58,2022-07-11 22:37:37,2022-07-11 22:57:19,6.560050093971,5.809703493283,1703,88.562,0.385005961,44.175615,PROTONS,,60.0,6799.68,25ns_75b_62_32_62_12bpi_9inj
7965,355429,355429,1564,2022-07-11 13:23:35,2022-07-11 15:07:25,2022-07-11 14:40:07,2022-07-11 15:06:11,2022-07-11 15:07:25,0.516199975107,0.493781834203,236,95.657,0.366066673,42.002519,PROTONS,62,60.0,6799.68,25ns_75b_62_32_62_12bpi_9inj
7964,355420,355428,,2022-07-11 12:28:50,2022-07-11 13:23:35,,,2022-07-11 13:23:35,,,0,,,,PROTONS,,,,
7963,355401,355419,35079,2022-07-11 00:30:01,2022-07-11 12:28:50,2022-07-11 02:27:26,2022-07-11 12:12:05,2022-07-11 12:28:50,10.551734082383,9.483471551446,3759,89.876,0.406303408,46.619286,PROTONS,62,60.0,6799.8,25ns_75b_62_32_62_12bpi_9inj
7962,355397,355400,,2022-07-10 23:17:34,2022-07-11 00:30:10,,,2022-07-11 00:30:10,,,0,,,,PROTONS,,,,
7961,355384,355396,,2022-07-10 21:02:10,2022-07-10 23:17:34,,,2022-07-10 23:17:34,,,0,,,,PROTONS,,,,
7960,355370,355383,31469,2022-07-10 10:35:06,2022-07-10 21:01:58,2022-07-10 12:14:53,2022-07-10 20:59:22,2022-07-10 21:01:58,9.735638206805,8.244198728271,3833,84.681,0.358621582,41.148269,PROTONS,62,60.0,6799.8,25ns_75b_62_32_62_12bpi_9inj
7959,355363,355369,,2022-07-10 07:49:14,2022-07-10 10:35:12,,,2022-07-10 10:35:12,,,0,,,,PROTONS,,,,
7958,,,,2022-07-10 06:39:19,2022-07-10 07:49:14,,,2022-07-10 07:49:14,,,0,,,,PROTONS,,,,
7957,,,,2022-07-10 05:54:42,2022-07-10 06:39:19,,,2022-07-10 06:39:19,,,0,,,,PROTONS,,,,
7956,,,,2022-07-10 03:45:15,2022-07-10 05:54:42,,,2022-07-10 05:54:42,,,0,,,,PROTONS,,,,
7955,,,,2022-07-10 01:19:10,2022-07-10 03:45:15,,,2022-07-10 03:45:15,,,0,,,,PROTONS,,,,
7954,355361,355362,,2022-07-09 23:05:37,2022-07-10 01:19:10,,,2022-07-10 01:19:10,,,0,,,,PROTONS,,,,
7953,355359,355360,,2022-07-09 19:29:44,2022-07-09 23:05:37,,,2022-07-09 23:05:37,,,0,,,,PROTONS,,,,
7952,355354,355358,,2022-07-09 16:57:50,2022-07-09 19:29:44,,,2022-07-09 19:29:44,,,0,,,,PROTONS,,,,
7951,355352,355352,,2022-07-09 14:18:26,2022-07-09 16:57:50,,,2022-07-09 16:57:50,,,0,,,,PROTONS,,,,
7950,,,,2022-07-09 11:46:31,2022-07-09 14:18:26,,,2022-07-09 14:18:26,,,0,,,,PROTONS,,,,
7949,355347,355351,,2022-07-09 08:11:12,2022-07-09 11:46:31,,,2022-07-09 11:46:31,,,0,,,,PROTONS,,,,
7948,,,,2022-07-09 07:27:28,2022-07-09 08:11:12,,,2022-07-09 08:11:12,,,0,,,,PROTONS,,,,
7947,355344,355344,,2022-07-09 06:38:09,2022-07-09 07:27:28,,,2022-07-09 07:27:28,,,0,,,,PROTONS,,,,
7946,,,,2022-07-09 06:04:33,2022-07-09 06:38:09,,,2022-07-09 06:38:09,,,0,,,,PROTONS,,,,
7945,,,,2022-07-09 03:35:09,2022-07-09 06:04:33,,,2022-07-09 06:04:33,,,0,,,,PROTONS,,,,
7944,,,,2022-07-09 01:24:13,2022-07-09 03:35:09,,,2022-07-09 03:35:09,,,0,,,,PROTONS,,,,
7943,,,,2022-07-08 22:48:26,2022-07-09 01:24:13,,,2022-07-09 01:24:13,,,0,,,,PROTONS,,,,
7942,355343,355343,,2022-07-08 21:10:02,2022-07-08 22:48:26,,,2022-07-08 22:48:26,,,0,,,,PROTONS,,,,
7941,355339,355342,,2022-07-08 19:03:26,2022-07-08 21:10:02,,,2022-07-08 21:10:02,,,0,,,,PROTONS,,,,
7940,355318,355338,,2022-07-08 14:08:19,2022-07-08 19:03:26,,,2022-07-08 19:03:26,,,0,,,,PROTONS,,,,
7939,355305,355317,,2022-07-08 11:25:04,2022-07-08 14:08:19,,,2022-07-08 14:08:19,,,0,,,,PROTONS,,,,
7938,355281,355302,,2022-07-08 08:45:06,2022-07-08 11:25:04,,,2022-07-08 11:25:04,,,0,,,,PROTONS,,,,
7937,355279,355280,,2022-07-08 06:04:57,2022-07-08 08:45:06,,,2022-07-08 08:45:06,,,0,,,,PROTONS,,,,
7936,,,,2022-07-08 03:52:12,2022-07-08 06:04:57,,,2022-07-08 06:04:57,,,0,,,,PROTONS,,,,
7935,,,,2022-07-08 01:42:26,2022-07-08 03:52:12,,,2022-07-08 03:52:12,,,0,,,,PROTONS,,,,
7934,,,,2022-07-07 23:13:14,2022-07-08 01:42:26,,,2022-07-08 01:42:26,,,0,,,,PROTONS,,,,
7933,,,,2022-07-07 20:46:30,2022-07-07 23:13:14,,,2022-07-07 23:13:14,,,0,,,,PROTONS,,,,
7932,,,,2022-07-07 18:46:58,2022-07-07 20:46:30,,,2022-07-07 20:46:30,,,0,,,,PROTONS,,,,
7931,355277,355278,,2022-07-07 17:47:36,2022-07-07 18:46:58,,,2022-07-07 18:46:58,,,0,,,,PROTONS,,,,
7930,,,,2022-07-07 17:15:32,2022-07-07 17:47:36,,,2022-07-07 17:47:36,,,0,,,,PROTONS,,,,
7929,355273,355276,,2022-07-07 16:28:08,2022-07-07 17:15:32,,,2022-07-07 17:15:32,,,0,,,,PROTONS,,,,
7928,,,,2022-07-07 16:15:19,2022-07-07 16:28:08,,,2022-07-07 16:28:08,,,0,,,,PROTONS,,,,
7927,355251,355270,,2022-07-07 14:41:10,2022-07-07 16:15:19,,,2022-07-07 16:15:19,,,0,,,,PROTONS,,,,
7926,355242,355250,,2022-07-07 14:10:20,2022-07-07 14:41:10,,,2022-07-07 14:41:10,,,0,,,,PROTONS,,,,
7925,355232,355240,,2022-07-07 13:16:17,2022-07-07 14:10:20,,,2022-07-07 14:10:20,,,0,,,,PROTONS,,,,
7924,355211,355231,,2022-07-07 10:53:31,2022-07-07 13:16:17,,,2022-07-07 13:16:17,,,0,,,,PROTONS,,,,
7923,355198,355208,37386,2022-07-06 21:40:41,2022-07-07 10:53:19,2022-07-07 00:21:03,2022-07-07 10:44:09,2022-07-07 10:53:19,1.421155916499,1.297067463964,2435,91.268,0.043052436,38.28376,PROTONS,8,60.0,6799.8,Single_12b_8_8_8_2018
7922,355196,355197,,2022-07-06 20:01:25,2022-07-06 21:40:41,,,2022-07-06 21:40:41,,,0,,,,PROTONS,,,,
7921,355132,355194,35133,2022-07-06 00:30:04,2022-07-06 20:01:10,2022-07-06 02:34:04,2022-07-06 12:19:37,2022-07-06 20:01:10,0.362060100297,0.345894143211,18538,95.535,0.011338053,40.328802,PROTONS,8,60.0,6799.8,Single_3b_2_2_2
7920,355095,355131,33384,2022-07-05 13:04:48,2022-07-06 00:30:04,2022-07-05 14:47:08,2022-07-06 00:03:32,2022-07-06 00:30:04,0.162694908755,0.136986720222,4597,84.199,0.005393463,19.184239,PROTONS,2,60.0,6799.92,Single_3b_2_2_2
